Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],temp_diff,estimated_power,Actual Failure,Predicted Failure,Failure Probability,Risk Category
0,298.8,308.6,1501,35.0,55,9.800000000000011,5501.452335211327,0,0,0.0003527567452191889,Low Risk
0,298.5,310.2,1676,32.7,18,11.699999999999989,5739.1871232839785,0,0,0.0006508321778043953,Low Risk
1,301.5,310.5,1612,29.8,148,9.0,5030.485708536168,0,0,0.0016958947184227474,Low Risk
0,298.0,308.7,1506,47.0,208,10.699999999999989,7412.273706879759,0,0,0.03217423940494536,Low Risk
0,300.5,309.7,1616,34.5,155,9.199999999999989,5838.335787431272,0,0,0.0006795250631478278,Low Risk
1,300.3,311.6,1304,62.8,118,11.300000000000011,8575.626410455083,0,0,0.023862868762666762,Low Risk
0,301.4,310.5,1571,33.9,208,9.100000000000025,5577.049526432207,0,0,0.030683636096730308,Low Risk
1,299.9,309.1,1513,43.8,188,9.200000000000044,6939.715339926781,0,0,0.0003115027737265906,Low Risk
2,300.2,309.9,1906,22.9,165,9.699999999999989,4570.745039609838,0,0,0.0017866218528963288,Low Risk
0,299.6,311.0,1554,36.3,62,11.399999999999975,5907.26233025103,0,0,0.000338319249021835,Low Risk
1,299.7,309.0,1645,31.9,155,9.300000000000011,5495.221509781706,0,0,0.0005764462896755092,Low Risk
0,301.2,310.2,1385,42.3,42,9.0,6135.059213562828,0,0,0.0005722669537694494,Low Risk
0,299.1,308.5,1539,46.8,190,9.399999999999975,7542.461306444519,0,0,0.00031675788874478597,Low Risk
1,303.9,312.9,1430,53.5,189,9.0,8011.584865429572,0,0,0.025342064077819547,Low Risk
0,298.1,307.8,1379,49.1,135,9.699999999999989,7090.459427421532,0,0,0.007867099239700944,Low Risk
1,299.2,308.4,1538,38.0,98,9.199999999999989,6120.241368213396,0,0,0.0002994519244304299,Low Risk
0,296.9,307.7,1464,41.4,6,10.800000000000011,6347.02246990053,0,0,0.00031981681929180736,Low Risk
0,303.8,313.1,1309,55.8,193,9.300000000000011,7648.9612974012125,0,0,0.17414556207255813,Low Risk
0,299.6,309.3,1558,34.8,115,9.699999999999989,5677.737570979762,0,0,0.0002436290928457174,Low Risk
0,300.6,311.7,1556,34.9,76,11.099999999999966,5686.743469920052,0,0,0.00035245330659276216,Low Risk
1,300.9,310.9,1636,35.3,153,10.0,6047.649633964447,0,0,0.00022248368612176405,Low Risk
1,301.1,310.7,2219,16.7,79,9.599999999999966,3880.631381395768,0,0,0.0008476420923349737,Low Risk
1,295.7,306.3,1462,44.3,37,10.600000000000025,6782.342491932956,0,0,0.00035952859972547297,Low Risk
0,301.7,310.6,1471,43.8,80,8.900000000000034,6747.072878408655,0,0,0.0003852817276151531,Low Risk
1,299.7,311.1,1618,30.3,125,11.400000000000034,5133.927882643368,0,0,0.0003441291553295429,Low Risk
0,298.2,307.8,1530,35.9,68,9.600000000000025,5751.941989457552,0,0,0.0005608341494678156,Low Risk
1,301.3,311.0,1410,52.7,161,9.699999999999989,7781.410843676559,0,0,0.0002558849071970053,Low Risk
0,299.1,310.2,1496,45.0,104,11.099999999999966,7049.733914655496,0,0,0.0003332790405731773,Low Risk
0,298.2,309.1,1429,48.5,164,10.900000000000034,7257.7597082007005,0,0,0.0005727125729876076,Low Risk
0,300.5,311.3,1475,46.3,49,10.800000000000011,7151.573876509365,0,0,0.0004975051647850927,Low Risk
1,301.4,310.3,1610,29.1,166,8.900000000000034,4906.22524711118,0,0,0.02721188273806108,Low Risk
1,300.4,309.6,1614,30.3,161,9.200000000000044,5121.235848322866,0,0,0.0006165949724695307,Low Risk
2,300.7,309.6,1925,20.5,9,8.900000000000034,4132.503336409574,0,0,0.018647133424039185,Low Risk
0,298.4,309.3,1395,47.6,24,10.900000000000034,6953.601179455648,0,0,0.000617401452732204,Low Risk
0,298.0,307.6,1694,29.1,169,9.600000000000025,5162.202216525677,0,0,0.003890160143958761,Low Risk
0,297.4,308.2,1297,52.1,211,10.800000000000011,7076.301316529354,0,0,0.21432789004861127,Low Risk
1,300.1,311.4,1524,40.6,98,11.299999999999956,6479.472016175877,0,0,0.0002448280235353245,Low Risk
1,300.5,310.4,1548,37.3,65,9.899999999999975,6046.560548511203,0,0,0.0004253969214127091,Low Risk
1,301.6,310.8,1664,32.0,58,9.199999999999989,5576.117520611644,0,0,0.005303906914900779,Low Risk
0,300.3,311.5,1634,31.9,36,11.199999999999989,5458.475347710218,0,0,0.00033276866536490146,Low Risk
0,301.6,310.6,1478,36.6,218,9.0,5664.794209246971,0,0,0.044626775990228025,Low Risk
0,297.6,309.5,1617,36.2,42,11.899999999999975,6129.812753831333,0,0,0.0003621175162239903,Low Risk
1,298.7,308.5,1660,27.0,50,9.800000000000011,4693.539424463151,0,0,0.0014300680922694061,Low Risk
0,302.5,311.9,1481,42.9,52,9.399999999999975,6653.359169552072,0,0,0.0001977052522419897,Low Risk
0,301.8,310.9,1449,36.5,33,9.099999999999966,5538.470768646126,0,0,0.00043651148674436237,Low Risk
1,301.3,309.9,1501,39.5,27,8.599999999999966,6208.7819211670685,0,0,0.00040609809381454665,Low Risk
0,299.0,308.1,1242,60.9,117,9.100000000000025,7920.771893789802,0,0,0.04224452531463548,Low Risk
0,297.6,308.6,1553,40.5,135,11.0,6586.5060778836805,0,0,0.0002661241741525116,Low Risk
0,297.9,307.3,1502,36.7,12,9.400000000000034,5772.508949363053,0,0,0.0008234949032493579,Low Risk
0,301.0,311.3,1342,50.9,60,10.300000000000011,7153.176088762695,0,0,0.0009056961157047946,Low Risk
0,301.6,310.1,1687,26.6,16,8.5,4699.215235190636,0,0,0.0004840726822250503,Low Risk
0,298.6,310.1,1439,49.9,17,11.5,7519.517208097801,0,0,0.01910514987270416,Low Risk
0,303.7,312.5,1462,46.2,165,8.800000000000011,7073.233027704348,0,0,0.00028534512535267437,Low Risk
0,299.0,308.6,1648,30.8,98,9.600000000000025,5315.407218265738,0,0,0.0003699979705796507,Low Risk
1,299.3,308.7,1289,51.5,185,9.399999999999975,6951.663863985934,0,0,0.005991209959596016,Low Risk
0,300.5,309.5,1795,27.7,117,9.0,5206.823304182163,0,0,0.001485620649373581,Low Risk
0,297.4,308.5,1761,27.2,76,11.100000000000025,5015.992494427607,0,0,0.001759361609854287,Low Risk
0,301.9,310.5,1892,21.8,177,8.600000000000023,4319.229131763439,0,0,0.0005751659391330982,Low Risk
0,298.0,307.8,1386,57.3,147,9.800000000000011,8316.612568142114,0,0,0.01747936510393068,Low Risk
0,298.1,308.9,2136,15.9,78,10.799999999999956,3556.5342112759326,0,0,0.001202150404046952,Low Risk
1,298.1,308.1,1456,43.7,80,10.0,6663.024802949617,0,0,0.0002802299749218176,Low Risk
0,298.9,310.2,1705,32.5,63,11.300000000000011,5802.783430568147,0,0,0.0004837397491938577,Low Risk
0,300.5,311.7,1619,32.7,85,11.199999999999989,5543.999971716445,0,0,0.0005484655389302315,Low Risk
0,300.6,311.8,1539,37.0,187,11.199999999999989,5963.057015778787,0,0,0.0003305842908239468,Low Risk
1,302.1,311.0,1711,28.7,83,8.899999999999977,5142.336878979476,0,0,0.000991279829136088,Low Risk
0,302.1,310.5,1559,36.0,124,8.399999999999977,5877.291536335785,0,0,0.0002554640010156156,Low Risk
0,301.8,311.0,1529,41.6,12,9.199999999999989,6660.846632043128,0,0,0.00033810892711850436,Low Risk
0,302.2,311.3,1554,40.2,118,9.100000000000025,6541.926878129241,0,0,0.0003101077101095757,Low Risk
1,301.5,310.7,1347,47.9,29,9.199999999999989,6756.654736002104,0,0,0.0005322581646465837,Low Risk
0,302.1,310.1,1447,46.6,169,8.0,7061.274031669682,0,0,0.006711029852813574,Low Risk
1,299.0,310.0,1337,57.4,146,11.0,8036.591942952145,0,0,0.0036833692713631634,Low Risk
2,298.8,308.8,1445,49.9,4,10.0,7550.870302780627,0,0,0.0023931950340541934,Low Risk
0,299.4,310.4,1582,31.7,181,11.0,5251.6328873978655,0,0,0.00030899736581251595,Low Risk
1,303.1,311.1,1594,35.5,13,8.0,5925.776782956188,0,0,0.00022695380962391281,Low Risk
1,300.5,312.0,1985,19.3,143,11.5,4011.8661785117256,0,0,0.001686115324952915,Low Risk
0,300.4,311.4,1936,23.9,131,11.0,4845.424957288706,0,0,0.0031283503799172004,Low Risk
0,303.8,312.8,1503,40.0,154,9.0,6295.751677793945,0,0,0.00022988939473700984,Low Risk
1,300.5,311.9,1670,26.3,89,11.399999999999975,4599.396364610577,0,0,0.0015896299199056687,Low Risk
0,297.4,308.4,1421,46.0,124,11.0,6845.111513151681,0,0,0.0011693081020381405,Low Risk
0,302.0,310.6,1583,38.9,94,8.600000000000023,6448.506384586994,0,0,0.00025532428707885653,Low Risk
0,300.3,311.7,1579,33.6,59,11.399999999999975,5555.843776020477,0,0,0.000337602155167166,Low Risk
0,300.7,311.9,1335,57.1,194,11.199999999999989,7982.629853138986,1,1,0.45059255586648844,Medium Risk
0,300.7,309.5,1578,35.4,34,8.800000000000011,5849.771184690338,0,0,0.000331361618088532,Low Risk
0,301.3,310.9,1596,33.9,157,9.599999999999966,5665.79951889612,0,0,0.0003042182818056306,Low Risk
0,300.0,311.4,1383,49.6,101,11.399999999999975,7183.440097992278,0,0,0.000503014194135708,Low Risk
1,298.2,308.9,1414,44.3,68,10.699999999999989,6559.666404646511,0,0,0.0006260787965127783,Low Risk
0,299.1,308.2,1568,33.3,123,9.099999999999966,5467.879181719963,0,0,0.00033423906433088123,Low Risk
1,300.9,309.9,1465,42.9,209,9.0,6581.479529637937,0,0,0.033344195534048354,Low Risk
0,298.7,309.8,1530,35.5,0,11.100000000000025,5687.85349932432,0,0,0.0012235404109159043,Low Risk
1,299.9,309.2,1389,51.2,185,9.300000000000011,7447.33388089382,0,0,0.0009143789950696263,Low Risk
1,298.7,308.5,1360,52.9,69,9.800000000000011,7533.958062328803,0,0,0.0008479269965340412,Low Risk
0,298.0,308.9,1607,37.7,49,10.899999999999975,6344.331172193956,0,0,0.0002464062301019697,Low Risk
0,301.4,310.5,1647,33.3,85,9.100000000000025,5743.365441513252,0,0,0.0002849730209756301,Low Risk
2,301.5,310.7,1599,40.4,72,9.199999999999989,6764.854292827973,0,0,0.0003347164634110053,Low Risk
0,298.9,310.6,1387,52.7,2,11.700000000000044,7654.480028496018,0,0,0.0010477093076886074,Low Risk
1,303.4,311.5,1817,24.7,125,8.100000000000023,4699.812137794818,0,0,0.00029332916588262545,Low Risk
0,298.1,307.9,1614,35.8,196,9.799999999999956,6050.8331145200855,0,0,0.0003100216875912009,Low Risk
0,300.5,311.9,1546,39.4,203,11.399999999999975,6378.731611750763,0,0,0.023941011228068968,Low Risk
0,296.9,307.9,1626,29.9,177,11.0,5091.202222554547,0,0,0.0005462790813686378,Low Risk
0,300.0,309.6,1571,33.1,65,9.600000000000025,5445.437738197819,0,0,0.00029041643094091814,Low Risk
1,298.8,309.0,1592,38.2,169,10.199999999999989,6368.469075749038,0,0,0.00033799277421499513,Low Risk
0,299.7,309.3,1779,25.5,129,9.600000000000025,4750.559331125806,0,0,0.0009776584682589314,Low Risk
0,299.0,310.4,1339,49.6,94,11.399999999999975,6954.899704419133,0,0,0.0022919871448543305,Low Risk
2,301.0,312.2,1489,40.3,117,11.199999999999989,6283.886929538887,0,0,0.0005167634544323873,Low Risk
0,301.3,311.1,1504,39.1,2,9.800000000000011,6158.191807468761,0,0,0.0002385875782346957,Low Risk
0,299.7,309.1,1715,27.8,192,9.400000000000034,4992.72376484002,0,0,0.0013369622208562627,Low Risk
2,303.3,311.8,1806,27.7,44,8.5,5238.731413567123,0,0,0.0005698823559692718,Low Risk
1,299.9,309.8,1625,41.2,109,9.900000000000034,7010.987605261223,0,0,0.0006629418997328182,Low Risk
1,300.1,309.7,1348,57.3,48,9.599999999999966,8088.595773344568,0,0,0.002163098034289342,Low Risk
0,299.4,309.3,1377,43.6,28,9.900000000000034,6287.080882070038,0,0,0.0005323456815058249,Low Risk
0,297.4,308.3,1395,48.7,21,10.900000000000034,7114.293643686766,0,0,0.0006044432930261018,Low Risk
0,297.9,307.6,1298,52.7,132,9.700000000000044,7163.312961058279,0,0,0.0005635055971969044,Low Risk
1,302.2,310.6,1355,51.5,126,8.400000000000034,7307.606311637659,1,1,0.93869915039137,High Risk
1,301.7,310.7,1627,31.3,78,9.0,5332.864001444186,0,0,0.0003350443674807572,Low Risk
1,298.9,309.6,1472,46.0,199,10.700000000000044,7090.784058662402,0,0,0.0012122004569997068,Low Risk
1,301.2,310.7,1426,46.1,67,9.5,6884.130093909265,0,0,0.0004378191936356283,Low Risk
0,300.7,310.0,1672,29.7,176,9.300000000000011,5200.215487634114,0,0,0.0009154503047934351,Low Risk
0,304.1,313.5,1469,44.6,113,9.399999999999975,6860.966084076797,0,0,0.0002092607565669587,Low Risk
0,300.5,311.4,1611,32.7,44,10.899999999999975,5516.605283777141,0,0,0.0004750346953443928,Low Risk
1,301.5,310.6,1382,58.1,67,9.100000000000025,8408.388961528985,0,0,0.010217870347263515,Low Risk
0,302.7,310.6,1686,26.3,9,7.900000000000034,4643.46243756493,0,0,0.00047884872956691966,Low Risk
1,301.0,311.6,1301,55.0,9,10.600000000000025,7493.222077587256,0,0,0.00046214863929188983,Low Risk
1,300.9,310.7,1362,51.6,212,9.800000000000011,7359.620614005592,0,0,0.13726171545035842,Low Risk
0,301.4,310.8,1477,50.4,90,9.400000000000034,7795.422346911568,0,0,0.00021296807588028349,Low Risk
0,302.1,311.2,1454,46.8,0,9.099999999999966,7125.886120578512,0,0,0.0007204409915043448,Low Risk
1,301.1,311.1,1384,42.5,185,10.0,6159.615996138387,0,0,0.0005288220783674889,Low Risk
1,304.2,313.7,2113,18.4,139,9.5,4071.420303248276,0,0,0.07717787389974404,Low Risk
1,298.4,309.4,1666,24.3,68,11.0,4239.453622313283,0,0,0.0028721729568604824,Low Risk
1,301.8,310.9,1358,52.3,56,9.099999999999966,7437.553055765644,0,0,0.03151144860037722,Low Risk
2,299.1,309.4,1811,24.6,77,10.299999999999956,4665.327922433915,0,0,0.0009404866547654521,Low Risk
0,301.0,311.4,1481,37.5,193,10.399999999999975,5815.8733999581045,0,0,0.0004326025150155052,Low Risk
1,301.8,309.9,1334,61.0,182,8.099999999999966,8521.465353107194,1,1,0.9244246031746032,High Risk
0,299.1,308.5,1689,32.1,192,9.399999999999975,5677.580491347082,0,0,0.0004818475732777764,Low Risk
1,304.3,313.5,1416,48.1,167,9.199999999999989,7132.42063329798,0,0,0.001928438060735915,Low Risk
0,300.2,311.7,1448,54.2,173,11.5,8218.573933399091,0,0,0.008305998774585212,Low Risk
0,295.6,306.0,1363,50.0,14,10.399999999999975,7136.651311404813,0,0,0.015603362843145676,Low Risk
2,297.7,308.2,1489,43.0,151,10.5,6704.891761046456,0,0,0.0004560086780940985,Low Risk
1,302.4,311.4,1534,40.1,41,9.0,6441.668184577679,0,0,0.00019336421691971617,Low Risk
0,298.5,309.6,1419,41.5,105,11.100000000000025,6166.789299364084,0,0,0.0007178701921700492,Low Risk
0,302.0,310.0,1449,48.8,181,8.0,7404.859548217287,0,0,0.01695141446819819,Low Risk
0,298.5,309.3,1590,33.9,107,10.800000000000011,5644.4995207047805,0,0,0.00028594293092504145,Low Risk
1,297.5,308.1,1334,72.0,151,10.600000000000025,10058.123039733082,1,1,1.0,High Risk
0,300.2,309.7,1448,36.8,14,9.5,5580.138759208238,0,0,0.0004257168911516121,Low Risk
1,298.3,309.1,1296,58.7,201,10.800000000000011,7966.576314679141,0,0,0.23360594300429058,Low Risk
0,298.4,308.1,1598,32.7,94,9.700000000000044,5472.088915875774,0,0,0.0002794737555317483,Low Risk
0,299.3,308.5,1510,45.4,72,9.199999999999989,7178.958092473155,0,0,0.00033946523285879974,Low Risk
0,300.1,310.1,1306,64.7,57,10.0,8848.630812052035,0,0,0.0875562294135962,Low Risk
1,302.7,311.7,1784,25.1,177,9.0,4689.183082650174,0,0,0.0012370725748231067,Low Risk
0,299.3,308.9,1258,69.4,119,9.599999999999966,9142.57916467292,1,1,0.985,High Risk
0,298.0,307.7,1422,45.6,140,9.699999999999989,6790.364025175122,0,0,0.0006470282553369734,Low Risk
1,299.2,308.9,1447,39.6,22,9.699999999999989,6000.567632062648,0,0,0.00027547783710513656,Low Risk
0,298.8,309.1,1368,50.8,115,10.300000000000011,7277.436550187683,0,0,0.0009092400621766443,Low Risk
0,303.8,312.6,1735,25.9,154,8.800000000000011,4705.739275934591,0,0,0.0008760083605205559,Low Risk
0,300.1,311.3,1547,40.0,201,11.199999999999989,6480.058446804546,0,0,0.0046840744356680146,Low Risk
1,300.5,309.8,1555,38.9,166,9.300000000000011,6334.445627310659,0,0,0.0009293560043346955,Low Risk
0,302.3,311.5,1387,47.3,2,9.199999999999989,6870.15000660079,0,0,0.0008686536941845798,Low Risk
0,303.0,311.3,1466,43.0,210,8.300000000000011,6601.3239232331125,0,0,0.060093150127260186,Low Risk
2,300.6,310.6,1419,39.6,3,10.0,5884.4543675859695,0,0,0.0011771632269397792,Low Risk
0,302.0,311.0,1686,32.5,25,9.0,5738.118981781758,0,0,0.00046170163949222395,Low Risk
1,301.9,310.9,1421,46.2,26,9.0,6874.872867556688,0,0,0.0008187143549512042,Low Risk
1,297.5,308.6,1486,45.9,78,11.100000000000025,7142.662225348681,0,0,0.0004834412178089781,Low Risk
0,300.1,311.3,1305,64.7,66,11.199999999999989,8841.855443895793,0,0,0.09283400719137397,Low Risk
0,297.4,308.2,1533,37.4,115,10.800000000000011,6004.023383981596,0,0,0.00024706057849639826,Low Risk
0,297.9,307.7,1353,50.7,13,9.800000000000011,7183.471513918813,0,0,0.0005592992579529314,Low Risk
0,297.8,308.8,1579,32.9,70,11.0,5440.097030686717,0,0,0.00029985067810007457,Low Risk
1,298.3,309.2,1359,51.4,21,10.899999999999975,7314.947166471546,0,0,0.0006036430498161315,Low Risk
0,302.4,310.2,1503,36.2,166,7.800000000000011,5697.6552684035205,0,0,0.0003647849270133284,Low Risk
0,301.3,310.8,1432,54.4,51,9.5,8157.752699625591,0,0,0.0005300141287895957,Low Risk
0,302.5,311.4,1674,27.0,223,8.899999999999977,4733.123491898382,0,0,0.09526329689836947,Low Risk
2,296.6,307.7,1386,62.3,100,11.099999999999966,9042.320471121357,1,1,0.9365720081135902,High Risk
1,300.6,309.8,1694,31.1,187,9.199999999999989,5516.992746871084,0,0,0.006149624422103256,Low Risk
0,302.4,311.8,1727,26.5,213,9.400000000000034,4792.551952928789,0,0,0.038592820199605624,Low Risk
0,299.0,308.6,1653,31.7,100,9.600000000000025,5487.325640245684,0,0,0.00030870833873844944,Low Risk
0,302.0,309.9,1308,57.6,197,7.899999999999977,7889.670126519263,1,1,0.9262395260520261,High Risk
2,298.3,309.4,1631,29.8,0,11.099999999999966,5089.778033884919,0,0,0.002088619155480179,Low Risk
0,300.8,310.6,1416,42.2,225,9.800000000000011,6257.549911126294,0,0,0.07811481382303534,Low Risk
0,301.5,310.7,1466,47.3,77,9.199999999999989,7261.456315556423,0,0,0.00026056191263841447,Low Risk
0,301.6,310.6,2103,19.7,12,9.0,4338.445206827897,0,0,0.0009053615396352847,Low Risk
0,302.2,311.1,1418,47.0,61,8.900000000000034,6979.152799704846,0,0,0.0005585779142720038,Low Risk
1,296.7,307.5,1515,42.1,55,10.800000000000011,6679.18306116458,0,0,0.00033372263119583865,Low Risk
1,301.8,310.8,1508,38.8,96,9.0,6127.19475995334,0,0,0.0003095217175495351,Low Risk
1,300.1,309.7,1420,48.4,36,9.599999999999966,7197.179329863976,0,0,0.0004906530724531038,Low Risk
0,301.5,310.6,1525,41.9,204,9.100000000000025,6691.330552758461,0,0,0.017035190383767926,Low Risk
0,300.0,310.0,1486,41.8,69,10.0,6504.646645306642,0,0,0.0002109808688006811,Low Risk
1,303.7,312.4,1546,33.7,149,8.699999999999989,5455.920185685298,0,0,0.0002240125392961703,Low Risk
2,300.0,311.4,1641,34.5,155,11.399999999999975,5928.656576221978,0,0,0.0005558583464040031,Low Risk
1,297.7,308.9,1573,35.1,9,11.199999999999989,5781.818535593192,0,0,0.00038018827552372005,Low Risk
1,298.6,309.2,1742,30.0,37,10.599999999999966,5472.65440255342,0,0,0.0005522534063112676,Low Risk
1,301.3,310.8,1494,35.3,54,9.5,5522.731389451641,0,0,0.00022997159742278736,Low Risk
0,301.9,310.4,1884,23.4,163,8.5,4616.6332363032725,0,0,0.0005111111581426217,Low Risk
0,298.4,310.1,1455,42.2,94,11.700000000000044,6429.8976841022295,0,0,0.0004458970056041575,Low Risk
0,299.0,310.4,1483,41.5,96,11.399999999999975,6444.9249689619,0,0,0.0003106346749643851,Low Risk
2,300.7,312.2,1335,49.0,62,11.5,6850.242781152544,0,0,0.0013463515642632142,Low Risk
0,300.4,311.2,1530,32.0,169,10.800000000000011,5127.079210658542,0,0,0.0006914810810623738,Low Risk
0,300.4,310.0,1581,30.3,42,9.600000000000025,5016.526565178718,0,0,0.0015248785224284205,Low Risk
2,300.5,310.6,1411,47.2,201,10.100000000000025,6974.251915165245,0,0,0.005710414663580355,Low Risk
0,297.8,307.5,1372,54.1,157,9.699999999999989,7772.844767707771,0,0,0.008401498392359062,Low Risk
0,300.8,310.8,1689,32.9,151,10.0,5819.077824464765,0,0,0.00036731935651960964,Low Risk
0,303.4,311.9,1531,37.9,203,8.5,6076.353318842746,0,0,0.02191256224422842,Low Risk
0,301.3,310.3,1626,31.3,180,9.0,5329.58627310894,0,0,0.00030828361168385723,Low Risk
0,300.8,310.7,1525,39.4,175,9.899999999999975,6292.086486364758,0,0,0.00024295112321136964,Low Risk
0,299.3,308.6,1474,49.6,191,9.300000000000011,7656.103184700375,0,0,0.0005798647174799798,Low Risk
0,298.5,308.8,1332,59.1,115,10.300000000000011,8243.66478672576,0,0,0.01807390297424946,Low Risk
1,297.9,307.7,1364,46.8,89,9.800000000000011,6684.806512014504,0,0,0.00040118274402179376,Low Risk
1,302.3,311.4,1345,47.6,67,9.099999999999966,6704.368162270857,0,0,0.002798250109317391,Low Risk
0,297.5,308.6,1552,44.9,77,11.100000000000025,7297.375191562466,0,0,0.0003719636315029667,Low Risk
1,301.8,310.7,1429,47.9,53,8.899999999999977,7167.972990161104,0,0,0.0005177835532453071,Low Risk
0,300.8,310.7,1633,27.8,0,9.899999999999975,4754.004611069243,0,0,0.0023232767146486267,Low Risk
0,301.4,311.1,1469,36.9,133,9.700000000000044,5676.449517991789,0,0,0.00029984107578780774,Low Risk
0,301.1,312.3,1464,35.3,65,11.199999999999989,5411.83316877992,0,0,0.00036281047855655834,Low Risk
1,303.5,312.9,1883,23.3,100,9.399999999999975,4594.464064144441,0,0,0.0009180968093715914,Low Risk
0,297.4,308.2,1471,46.5,25,10.800000000000011,7162.988329817408,0,0,0.0003222443421235073,Low Risk
0,298.0,308.8,1581,36.1,73,10.800000000000011,5976.785775674975,0,0,0.0002655662199210751,Low Risk
0,301.8,310.5,1593,34.9,139,8.699999999999989,5821.968089706068,0,0,0.00038006532880114756,Low Risk
